mmsi,name,class,source
271043927,BEYKOZ E            ,,db_ships
271044022,YM ARAL,,db_ships
271044024,KUZEY EKIM          ,,db_ships
271044031,NENE HATUN,,db_ships
271044301,KAPTAN AYTAC A      ,,db_ships
271044383,GULLUK              ,,db_ships
271044493,MIP- 3              ,,db_ships
271044525,ENERGY-Y            ,,db_ships
271044578,POLLUX              ,,db_ships
271044691,OTTOMAN COURTESY    ,,db_ships
271045029,DEDETAS 2,,db_ships
271045344,MEHMETCIK,,db_ships
271045646,GARIP BABA          ,,db_ships
271045741,GULMAR,,db_ships
271045759,MED XXIV            ,,db_ships
271045786,VOLARE              ,,db_ships
271045806,MY WAY              ,,db_ships
271046008,FATIH,,db_ships
271046486,T.ADALYN            ,,db_ships
271046518,ICDAS-5             ,,db_ships
271046601,TROY SEAWAYS,,db_ships
271046765,YAVUZ,,db_ships
271046820,OSMAN BEY           ,,db_ships
271047822,KANUNI              ,,db_ships
271047823,KARRUCA             ,,db_ships
271048050,PORT CAPRI          ,,db_ships
271048133,BEREN IMAMOGLU      ,,db_ships
271048517,HAKAN ILHAN         ,,db_ships
271048519,MURAT ILHAN         ,,db_ships
271048988,YM SAMSUN           ,,db_ships
271049294,MT BANDIRMA         ,,db_ships
271049387,ZEOS                ,,db_ships
271049458,SELENA ATK          ,,db_ships
271049800,GLOBAL LAKE         ,,db_ships
271049958,MED TRABZON         ,,db_ships
271050213,ZEYNEP C            ,,db_ships
271050376,ULUSOY-16,,db_ships
271050408,ABDULHAMID HAN      ,,db_ships
271050583,MURUVVET ILHAN      ,,db_ships
271050801,MIHRIMAH            ,,db_ships
271050873,MUKAVEMET           ,,db_ships
271050977,AYBUKE              ,,db_ships
271051041,ADA 74              ,,db_ships
271051145,T.KURUCESME         ,,db_ships
271051202,MILAS               ,,db_ships
271051231,ALBAYRAK 5          ,,db_ships
271051270,YILDIZLAR 3         ,,db_ships
271051403,JET X               ,,db_ships
271051919,,,db_ships
271052089,NECIBE IMAMOGLU ,,db_ships
271052266,MEDKON ANKARA,,db_ships
271052280,GULNAK              ,,db_ships
271052465,ETNA                ,,db_ships
271053290,LDR BAYKAN          ,,db_ships
271055001,DEEP KARPAZ,,db_ships
271055032,RORO LEFKE,,db_ships
271055033,KIBRIS YILDIZI III  ,,db_ships
271055036,LAMA                ,,db_ships
271055037,MARIN,,db_ships
272125500,FIDELIO,,db_ships
272183900,NOOSFERA,,db_ships
272189300,SANTA ISABEL,,db_ships
272208000,MORE SODRUZHESTVA,,db_ships
272896100,BLUE 3,,db_ships
272896200,BLUE 4              ,,db_ships
273148810,BELOMORYE,,db_ships
273149510,VASILIY GOLOVNIN    ,,db_ships
273153100,INGENER SHILOVSKIY  ,,db_ships
273210220,PRIMORYE,,db_ships
273210650,LEDA-777,,db_ships
273211180,KAZANIN EXPLORER,,db_ships
273212000,NES ,,db_ships
273213790,VLADIMIR LATYSHEV,,db_ships
273214860,MARSHAL ROKOSSOVSKY,,db_ships
273215120,YURY MASLYUKOV,,db_ships
273243200,MALTSEVO            ,,db_ships
273246800,OSTANKINO,,db_ships
273250410,NAVIK ,,db_ships
273253880,MECHANIC TSURANOV   ,,db_ships
273254860,KAPITAN TARAN,,db_ships
273258520,STANISLAV GOVORUKHIN,,db_ships
273263300,LARUS,,db_ships
273279600,AKSAY,,db_ships
273291480,ENISEY              ,,db_ships
273293400,SANKT-PETERBURG,,db_ships
273295230,VLADIMIR VINOGRADOV,,db_ships
273296280,FESCO OLGA,,db_ships
273298390,GEN. CHERNYAKHOVSKY,,db_ships
273299870,BOGATYR,,db_ships
273313900,OMSKIY-137,,db_ships
273313950,SIRIUS,,db_ships
273314760,ANIVA,,db_ships
273315760, SAKHALIN,,db_ships
273317180,TG ARKTIKA ,,db_ships
273318420,ABIGAIL,,db_ships
273319230,SKIF,,db_ships
273323130,ORVAR,,db_ships
273324700,KAPITAN SOSENKOV,,db_ships
273324800,KORSAKOV,,db_ships
273325180,ZOSMA   ,,db_ships
273325230,SARMAT              ,,db_ships
273326590,RIVER LOUNGE-2,,db_ships
273331620,VANINO,,db_ships
273331690,BREST,,db_ships
273331970,OREL-6              ,,db_ships
273332610,TIGRAN MARTIROSYAN  ,,db_ships
273333980,ZALIV VOSTOK        ,,db_ships
273334540,DENIS_DAVYDOV,,db_ships
273335210,ANATOLY             ,,db_ships
273335314,OMSKIY-204,,db_ships
273335510,KONOSHA             ,,db_ships
273335920,GENERAL SKOBELEV,,db_ships
273338780,MERLE,,db_ships
273341100,VOLGONEFT-160  ,,db_ships
273342810,KHOLMOGORY,,db_ships
273344600,KAPITAN PSHENITSIN,,db_ships
273345030,OPHELIA,,db_ships
273347430,ZEYA,,db_ships
273347910,VULKANNYY,,db_ships
273348430,TRUVOR,,db_ships
273349470,YANTARNY,,db_ships
273351000,IVAN ZHDANOV,,db_ships
273351080,DOBRYNYA,,db_ships
273353110,DIR,,db_ships
273354390,AQUILON   ,,db_ships
273354740,SARONIC BREEZE,,db_ships
273355240,LEOPARD,,db_ships
273355460,BIZON,,db_ships
273356770,PHOENIX 2,,db_ships
273357250,,,db_ships
273357430,EROFEY KHABAROV,,db_ships
273358970,,,db_ships
273362290,LADA,,db_ships
273362790,LOOKMAN             ,,db_ships
273374920,PROEKT-1    ,,db_ships
273375370,ADMIRAL LAZAREV     ,,db_ships
273376280,VLADIVOSTOK,,db_ships
273377000,VALERY KOKOV,,db_ships
273380040,,,db_ships
273381970,KALLISTA,,db_ships
273385740,VIKTOR KUSKOV,,db_ships
273388860,TAURUS   ,,db_ships
273389870,SPARTA    ,,db_ships
273390190,,,db_ships
273391950,ELLADORA,,db_ships
273393370,LINDA,,db_ships
273395150,KAPITAN SAKHAROV,,db_ships
273396180,ROKA,,db_ships
273396370,OPTIMUS,,db_ships
273397120,,,db_ships
273397190,,,db_ships
273398570,POMOR               ,,db_ships
273399090,,,db_ships
273399580,VECTOR,,db_ships
273413400,AKADEMIK IOFFE      ,,db_ships
273414310,YUNYI BALTIETS,,db_ships
273414440,ADLER,,db_ships
273414770,OKEAN-1,,db_ships
273416100,OTTO SHMIDT         ,,db_ships
273417970,RN PRIMORYE,,db_ships
273423060,ORIENTAL DISCOVERER,,db_ships
273424720,DMITRIY RULEVSKIY,,db_ships
273424870,PHOENIX,,db_ships
273430760,VOSTOK 8            ,,db_ships
273431970,PROTEY,,db_ships
273432030,ARCTIC SPIRIT,,db_ships
273434680,VYATICH,,db_ships
273434890,VALERI KHARLAMOV,,db_ships
273436790,PETERGOF,,db_ships
273436830,LLV AZURIT,,db_ships
273439180,ZAPRAVSHCHIK-05,,db_ships
273441070,DZHAMRAT,,db_ships
273442530,BULATNYY            ,,db_ships
273443140,TOLKOVYY            ,,db_ships
273444060,ZVEZDA UDACHI,,db_ships
273444670,IGOR FARKHUTDINOV  ,,db_ships
273445200,SPA008 K-N MUROMTSEV,,db_ships
273447010,ALFERAS,,db_ships
273447750,ANTARES,,db_ships
273448600,KAPITAN ZARUBIN,,db_ships
273451600,AKADEMIK GOLITSYN,,db_ships
273451910,OLEG PERVAK,,db_ships
273455590,VENIAMIN KHLOPIN,,db_ships
273456730,AZOV,,db_ships
273458980,KALAS,,db_ships
273459510,ARMENAK BABAEV,,db_ships
273459550,IDEL 3,,db_ships
273523400,YANTARNYY,,db_ships
273545330,NINA SOKOLOVA,,db_ships
273569200,DANILOVO,,db_ships
273611080,CRYSTAL STPETERSBURG,,db_ships
273611360,ORION ,,db_ships
273611590,VOSTOCHNY PROSPECT,,db_ships
273613560,FESCO ANASTASIA     ,,db_ships
273614950,ICE OCEAN,,db_ships
273616040,AKADEMIK GUBKIN,,db_ships
273616830,KAPITAN ALEKSANDROV,,db_ships
273617080,SINEGORSK,,db_ships
273617990,VLADIMIR SUNGORKIN  ,,db_ships
273618550,VITYAZ,,db_ships
273618730,OKEANSKY PROSPECT,,db_ships
273619960,MELKART-7,,db_ships
273911100,KAPITAN KOSOLAPOV,,db_ships
275031000,AMPERE              ,,db_ships
275144000,NATO WARSHIP A-53,,db_ships
275304000,ROMANTIKA,,db_ships
275353000,STELLA              ,,db_ships
275472000,FEHN LYRA           ,,db_ships
275486000,CEG UNIVERSE        ,,db_ships
275490000,ROBIN               ,,db_ships
275491000,TROUBADOUR          ,,db_ships
275496000,RURIK               ,,db_ships
275497000,EURICA,,db_ships
275510000,DELFIN,,db_ships
275511000,CAPELLA,,db_ships
275512000,MO4                 ,,db_ships
275513000,BALTIC SAILOR,,db_ships
275514000,BALTIC CARRIER,,db_ships
275515000,BALTIC SKIPPER,,db_ships
275518000,LORALAND,,db_ships
275519000,NORDLAND            ,,db_ships
275530000,FIGARO,,db_ships
275535000,AQUARIUS,,db_ships
275537000,GALAXY I,,db_ships
275538000,MO7                 ,,db_ships
275539000,TRAVETAL            ,,db_ships
275540000,EMS MIRA            ,,db_ships
275541000,MERSEY              ,,db_ships
275543000,VIOLET              ,,db_ships
275545000,SERENADA,,db_ships
275546000,DREAMLAND,,db_ships
275549000,ARMARA JULES VERNE  ,,db_ships
275551000,RIX EIRA,,db_ships
275556000,MO1                 ,,db_ships
275557000,RIX TERRA           ,,db_ships
276001840,SUNRAY              ,,db_ships
276003580,AHTO- 07            ,,db_ships
276005340,AHTO-15             ,,db_ships
276014100,SINILIND            ,,db_ships
276014670,NARGO               ,,db_ships
276015540,ISBJORN,,db_ships
276016810,TUGNACIOUS,,db_ships
276158000,TARMO,,db_ships
276260000,NAFTA,,db_ships
276306000,IKLA                ,,db_ships
276342000,VIIKING             ,,db_ships
276415000,EVA 316,,db_ships
276421000,MARS                ,,db_ships
276432000,EVA-318,,db_ships
276462000,SKORPION            ,,db_ships
276504000,H.KANTER            ,,db_ships
276519000,VICTORIA 1,,db_ships
276538000,LOTOS,,db_ships
276551000,AHTO 21,,db_ships
276629000,MONTU,,db_ships
276636000,ARKTURUS,,db_ships
276643000,ROSSVIK,,db_ships
276649000,SUPERFAST IX        ,,db_ships
276659000,TENACIOUS,,db_ships
276675000,AHTO-25,,db_ships
276702000,AHTO-26,,db_ships
276718000,CASTOR              ,,db_ships
276752000,AHTO-27,,db_ships
276779000,BALTIC QUEEN,,db_ships
276781000,SEKTORI,,db_ships
276784000,AHTO-01             ,,db_ships
276785000,KOTKAS,,db_ships
276805000,BOTNICA,,db_ships
276807000,SILJA EUROPA        ,,db_ships
276809000,ATLAS               ,,db_ships
276810000,WRANGO              ,,db_ships
276817000,SAILOR,,db_ships
276821000,TOLL,,db_ships
276822000,PIRET,,db_ships
276823000,LEIGER,,db_ships
276826000,AGOT,,db_ships
276829000,MEGASTAR,,db_ships
276832000,VEGA                ,,db_ships
276835000,TORVIK,,db_ships
276837000,AGAR,,db_ships
276841000,HIIESAARE,,db_ships
276847000,PALLAS              ,,db_ships
276853000,RANDI,,db_ships
276854000,ATLANTIS 2,,db_ships
276858000,SELENE,,db_ships
276859000,MYSTAR,,db_ships
276861000,HELIOS,,db_ships
276864000,VEGTIND             ,,db_ships
276869000,ATLANTIS            ,,db_ships
276870000,NANTO,,db_ships
276871000,STRANDE             ,,db_ships
277006000,SMILTE (PILOT),,db_ships
277078000,LTU SAR SHIP SAKIAI,,db_ships
277148000,TAK-4,,db_ships
277149000,TAK 5,,db_ships
277199130,021                 ,,db_ships
277273000,VARUNA              ,,db_ships
277280000,DANGE,,db_ships
277291000,PATRIA SEAWAYS,,db_ships
277293000,OMEGA               ,,db_ships
277297000,NERINGA,,db_ships
277314000,MINGE               ,,db_ships
277324000,AFALINA,,db_ships
277339000,OPTIMA SEAWAYS      ,,db_ships
277347000,NIDA,,db_ships
277354000,GILIJA              ,,db_ships
277370000,GELME,,db_ships
277385000,KLASCO1             ,,db_ships
277424000,ZALGIRIS,,db_ships
277425000,KLASCO2             ,,db_ships
277464000,VEJUNAS             ,,db_ships
277465000,BALTIJA,,db_ships
277466000,REGINA SEAWAYS,,db_ships
277502000,NZ55  ,,db_ships
277504000,ATHENA SEAWAYS,,db_ships
277506000,IEVA SIMONAITYTE    ,,db_ships
277523000,MINTIS,,db_ships
277533000,A.BARAUSKAS,,db_ships
277540000,TAK-10              ,,db_ships
277541000,TAK-11              ,,db_ships
277542000,KLASCO-3            ,,db_ships
277548000,TULIPA SEAWAYS,,db_ships
277549000,KANTATA,,db_ships
277550000,VICTORIA,,db_ships
277552000,NARAS,,db_ships
277561000,BELGIA SEAWAYS      ,,db_ships
277562000,SONATA,,db_ships
277563000,AMIKO,,db_ships
277569000,SIRENA SEAWAYS      ,,db_ships
277573000,LYDIA,,db_ships
277574000,ACACIA SEAWAYS,,db_ships
277585000,TAK-9               ,,db_ships
277586000,BALLATA  ,,db_ships
277587000,INDEPENDENCE        ,,db_ships
277590000,LIMARKO BREEZE      ,,db_ships
278001496,ARES                ,,db_ships
278007004,SI-11  ,,db_ships
278046000,SIRIUS              ,,db_ships
278301000,ZEUS,,db_ships
278645000,NEPTUN              ,,db_ships
278916000,MERCUR              ,,db_ships
279202158,KARADJORDJE,,db_ships
279202242,ORASAC,,db_ships
279202250,VATROGASAC,,db_ships
279202300,DAMJAN,,db_ships
279202313,KIKINDA,,db_ships
279202318,KEJ2,,db_ships
279202328,PODGORINA,,db_ships
279202394,KOVIN,,db_ships
279202423,JASTREBAC 1,,db_ships
279202431,GREBEN,,db_ships
279202457,GROCKA,,db_ships
279202481,KLISA + BARZA,,db_ships
279202484,MILAN,,db_ships
279202591,TORO III,,db_ships
279202652,IMANUEL  ,,db_ships
279202664,MARSHAL2BARZE,,db_ships
279202679,KARIN X ,,db_ships
279202725,INA I,,db_ships
279202735,TRINITY,,db_ships
288550171,,,db_ships
299999999,TESTSHIP            ,,db_ships
300000000,AL FAHEDI,,db_ships
301000043,,,db_ships
303029000,SARAH DANN          ,,db_ships
303100000,DANIELLE            ,,db_ships
303151000,LADY ALASKA         ,,db_ships
303179000,KAREN C             ,,db_ships
303197000,NRC GUARDIAN,,db_ships
303200000, COLLETTE C,,db_ships
303210000,PATRIOT             ,,db_ships
303270000,OVERSEAS SANTORINI  ,,db_ships
303272000,ROBERT GORDON SPROUL,,db_ships
303284000,DISCOVERY           ,,db_ships
303294000,ALASKAN EXPLORER    ,,db_ships
303327000,OCEAN VICTORY       ,,db_ships
303348100,JOHN W BROWN        ,,db_ships
303391000,SEACOR TARAHUMARA   ,,db_ships
303419000,LADY JOANNE         ,,db_ships
303422000,SEA VENTURE         ,,db_ships
303441000,HERCULES            ,,db_ships
303455000,UTOPIA IV           ,,db_ships
303461000,FELLS POINT         ,,db_ships
303466000,SARAH AVRICK        ,,db_ships
303496000,SAMSON MARINER      ,,db_ships
303498000,SCHOONER BOWDOIN    ,,db_ships
303558000,M/Y DR NO           ,,db_ships
303561000,MADISON HUNTER      ,,db_ships
303589000,DODGE ISLAND        ,,db_ships
303606000,KELLY               ,,db_ships
303615000,PRIDE OF BALTIMORE 2,,db_ships
303628000,BOUNTIFUL           ,,db_ships
303636000,MARK I,,db_ships
303639000,ALLIANCE            ,,db_ships
303681000,MOUNT DRUM          ,,db_ships
303683000,COASTAL NOMAD       ,,db_ships
303829003,TSV-5 VINDICATOR    ,,db_ships
303829025,CAPE SAN JUAN,,db_ships
303829026,CAPE SABLE,,db_ships
303829046,CAPE STARR,,db_ships
303829064,PATRIOT STATE       ,,db_ships
303845000,POMEROY             ,,db_ships
303849000,HENRY J KAISER,,db_ships
303867000,CG KIMBALL,,db_ships
303868000,CGC MIDGETT,,db_ships
303890000,NELSON V. BRITTIN,,db_ships
303923000,CAPE VICTORY        ,,db_ships
303990000,CG EAGLE,,db_ships
303999000,OSCAR ELTON SETTE   ,,db_ships
304010297,GT FORSETI,,db_ships
304010515,FREJ,,db_ships
304010618,CARIBE MARINER      ,,db_ships
304010760,LADY DEBORA         ,,db_ships
304010766,POTOSI              ,,db_ships
304010851,NICOLA              ,,db_ships
304010998,GULF EXPRESS        ,,db_ships
304011025,ZEUS ,,db_ships
304011027,THESEUS ,,db_ships
304011028,NESTOR,,db_ships
304011029,DELIA,,db_ships
304018000,FJORD,,db_ships
304021000,HELENE-B            ,,db_ships
304027000,WIDOR               ,,db_ships
304028000,BALTIC JONGLEUR     ,,db_ships
304030000,NIKLAS              ,,db_ships
304036000,HAV PIKE            ,,db_ships
304046000,SPANACO LOYALTY     ,,db_ships
304047000,KESSU,,db_ships
304048000,CEMENT TRADER,,db_ships
304050000,GRIFTBOR,,db_ships
304050982,KAPPAGAS,,db_ships
304080000,AURORA,,db_ships
304081008,GRIETJE,,db_ships
304087000,ANTWERP,,db_ships
304111000,PEAK ANFIELD        ,,db_ships
304122000,PEGASUS J,,db_ships
304133000,SLOMAN HERMES       ,,db_ships
304145000,ANNA LEHMANN        ,,db_ships
304146000,KARIN LEHMANN       ,,db_ships
304157000,HELENE,,db_ships
304176000,KARILIIS,,db_ships
304188000,KRISTIINA,,db_ships
304193000,RMS RATINGEN        ,,db_ships
304196000,MAESTRO,,db_ships
304217000,KIARA,,db_ships
304219000,SPLITTNES,,db_ships
304225000,SINE BRES           ,,db_ships
304244000,NINA BRES           ,,db_ships
304264000,BALTICA HAV,,db_ships
304285000,AK AMBITION         ,,db_ships
304288000,CENTURY MAS         ,,db_ships
304302000,GULF WEST           ,,db_ships
304304000,REGULA,,db_ships
304323000,MAUREEN S           ,,db_ships
304330000,STINNES PASSAT      ,,db_ships
304339000,JAMTLAND,,db_ships
304343000,KEITH               ,,db_ships
304345000,MARAS,,db_ships
304347000,OCEAN CONNECTOR     ,,db_ships
304354000,LUMEN,,db_ships
304366000,AK GLORIOUS         ,,db_ships
304369000,SUURHUSEN.S         ,,db_ships
304373000,JANINA              ,,db_ships
304408000,LUCA                ,,db_ships
304427000,TONY STARK,,db_ships
304428000,NATALIE             ,,db_ships
304439000,BBC RAISE           ,,db_ships
304444000,CLARA,,db_ships
304460000,NADJA               ,,db_ships
304469000,BELLINGSHAUSEN      ,,db_ships
304473000,HAV DOLPHIN,,db_ships
304474000,PEYTON LYNN C       ,,db_ships
304482000,MONIKA,,db_ships
304490000,MANDO,,db_ships
304491000,NORMAN,,db_ships
304504000,LODUR,,db_ships
304581000,LEMLAND             ,,db_ships
304586000,OLOMANA             ,,db_ships
304588000,BARBARA-B,,db_ships
304598000,CARIBE LEGEND,,db_ships
304610000,BBC DUBAI           ,,db_ships
304616000,ALTO,,db_ships
304625000,KILLU               ,,db_ships
304631000,NICOLA L            ,,db_ships
304636000,NELLI               ,,db_ships
304639000,AYADA               ,,db_ships
304642000,MIRIAM BORCHARD,,db_ships
304677000,ALESSANDRA LEHMANN  ,,db_ships
304688000,BF PHILIPP,,db_ships
304712000,ARGO                ,,db_ships
304713000,SPANACO FIDELITY    ,,db_ships
304717000,HAV TUNA,,db_ships
304734000,HAV MARLIN,,db_ships
304738000,VIKTORIA B,,db_ships
304776000,KERDA               ,,db_ships
304783000,SANDNES             ,,db_ships
304785000,ELENA               ,,db_ships
304798000,LAKE ST. CLAIR      ,,db_ships
304819000,STARNES             ,,db_ships
304824000,BBC SEBASTOPOL      ,,db_ships
304829000,FJORDNES            ,,db_ships
304844000,SEAEXPRESSII        ,,db_ships
304846000,EMILIA,,db_ships
304853000,ALAND               ,,db_ships
304869000,FRIEDRICH           ,,db_ships
304880000,GRAND EXPRESS       ,,db_ships
304887000,IMUA,,db_ships
304903000,ASTRID L,,db_ships
304905000,CELTIC EXPLORER     ,,db_ships
304922000,RIDER               ,,db_ships
304924000,KAROLINE            ,,db_ships
304927000,BERING              ,,db_ships
304932000,BALTIC SHARK,,db_ships
304933000,ATHOS ,,db_ships
304936000,EKNOE,,db_ships
304944000,ALREK               ,,db_ships
304946000,GH VOYAGER,,db_ships
304953000,GERMANICA HAV,,db_ships
304955000,FALSTRIA SWAN,,db_ships
304958000,KLARIKA,,db_ships
304964000,KIRSI,,db_ships
304970000,AMAZON CHIEFTAIN    ,,db_ships
304972000,ALDEBARAN J,,db_ships
304978000,BERNHARD,,db_ships
304979000,ALEXANDER,,db_ships
304994000,INDUSTRIAL DESTINY,,db_ships
305001300,RUNNER              ,,db_ships
305002000,OKEE AURELIA        ,,db_ships
305002300,DOUWENT,,db_ships
305004300,LAAR,,db_ships
305004400,SCL MERCURY         ,,db_ships
305006300,POLARIS 1           ,,db_ships
305008300,AEGEAN MAJESTY      ,,db_ships
305011300,FINO                ,,db_ships
305013300,IOANNIS             ,,db_ships
305014300,MMS FAIRPLUS        ,,db_ships
305015000,LADY CLARA          ,,db_ships
305034000,BBC DIRECTION,,db_ships
305036000,KAIE,,db_ships
305040000,JASMINE             ,,db_ships
305043000,LOVE,,db_ships
305050000,HEIKE LEHMANN,,db_ships
305055000,PAVO J,,db_ships
305066000,ELLA                ,,db_ships
305067000,LIANNE,,db_ships
305069000,SPANACO SIMPLICITY  ,,db_ships
305078000,SANTA HELENA        ,,db_ships
305081000,BBC PHILIPPINES     ,,db_ships
305087000,TEMA                ,,db_ships
305094000,VALDAY,,db_ships
305102000,HOHEWIND            ,,db_ships
305115000,SPICA J,,db_ships
305134000,HOHEBANK,,db_ships
305152000,INDUSTRIAL DOLPHIN  ,,db_ships
305155000,KARITA,,db_ships
305157000,INDUSTRIAL CHARGER  ,,db_ships
305166000,FINN III            ,,db_ships
305175000,KARIN               ,,db_ships
305177000,RMS FRATERNITY      ,,db_ships
305181000,EDZARD CIRKSENA     ,,db_ships
305201000,KAROLIINA           ,,db_ships
305212000,BALTIC WHALE,,db_ships
305224000,FEED STAVANGER,,db_ships
305229000,LADY MARY,,db_ships
305238000,KIMBERLY,,db_ships
305241000,CEMGULF,,db_ships
305255000,MARALTA             ,,db_ships
305256000,CELINA,,db_ships
305264000,WELL PRIME          ,,db_ships
305265000,SLOMAN HEBE         ,,db_ships
305268000,HENRIKE  SCHEPERS   ,,db_ships
305269000,NAOS,,db_ships
305279000,ROVA STONES         ,,db_ships
305284000,KRISTA              ,,db_ships
305286000,NORDWIND,,db_ships
305287000,NEUENFELDE,,db_ships
305291000,BREEZE,,db_ships
305299000,BJORG,,db_ships
305305000,ONEGO ELBE          ,,db_ships
305306000,BARRACUDA,,db_ships
305313000,ANNALISA P          ,,db_ships
305315000,BBC CHALLENGER      ,,db_ships
305343000,,,db_ships
305371000,FEED TRONDHEIM,,db_ships
305373000,KLARA,,db_ships
305377000,MYGAS               ,,db_ships
305389000,PEGASUS,,db_ships
305393000,ALEXANDER           ,,db_ships
305394000,ONEGO CAPRI,,db_ships
305399000,CEMISLE,,db_ships
305410000,BOCS PASSION        ,,db_ships
305411000,SKOGAFOSS           ,,db_ships
305414000,MARK D,,db_ships
305426000,BELTNES             ,,db_ships
305435000,FAIRPLAY 21         ,,db_ships
305440000,FAIRPLAY 24         ,,db_ships
305441000,GT DELPHIN          ,,db_ships
305442000,BAHAMAS EXPRESS     ,,db_ships
305458000,KRISLIN             ,,db_ships
305465000,KAJA                ,,db_ships
305466000,KAISA               ,,db_ships
305470000,ANNIE               ,,db_ships
305476000,KARION,,db_ships
305485000,SLOMAN THEMIS       ,,db_ships
305493000,ANMARE              ,,db_ships
305502000,BIRGIT G            ,,db_ships
305505000,CEMENT SUPPLIER     ,,db_ships
305511000,KATRIN,,db_ships
305512000,BBC BANGKOK         ,,db_ships
305530000,FITNES              ,,db_ships
305531000,KAIRIIN             ,,db_ships
305533000,HILKE,,db_ships
305534000,PONEM,,db_ships
305536000,BBC ECHO,,db_ships
305544000,ANNA,,db_ships
305565000,BLUE NOTE           ,,db_ships
305573000,ELBIA               ,,db_ships
305576000,ELBSKY              ,,db_ships
305591000,GH FREEDOM,,db_ships
305592000,GH LIBERTY          ,,db_ships
305593000,ICS SILVER LINING   ,,db_ships
305600000,NAAMA BORCHARD      ,,db_ships
305607000,GH NAVIGATOR        ,,db_ships
305612000,HEINZ G             ,,db_ships
305618000,GRACE               ,,db_ships
305623000,BBC FINLAND         ,,db_ships
305639000,HELEN ANNA,,db_ships
305641000,AMBER STAR,,db_ships
305648000,PHOENIX J           ,,db_ships
305649000,HUMBER SPRINTER     ,,db_ships
305654000,ALEXANDER B,,db_ships
305656000,ONEGO OTRA,,db_ships
305661000,MARLA               ,,db_ships
305666000,KATRE               ,,db_ships
305688000,BBC LISBON,,db_ships
305689000,CLI PRIDE,,db_ships
305690000,BBC LONDON,,db_ships
305714000,FROLAND             ,,db_ships
305715000,HADELAND            ,,db_ships
305723000,PARADERO,,db_ships
305727000,GOLDEN LION,,db_ships
305729000,BBC BELEM           ,,db_ships
305733000,NIKLAS G.           ,,db_ships
305737000,SLOMAN DISCOVERER   ,,db_ships
305741000,BERNHARD SCHEPERS,,db_ships
305749000,BBC NAGASAKI        ,,db_ships
305765000,LOUISE BORCHARD,,db_ships
305773000,VOHBURG,,db_ships
305775000,BBC LIVORNO         ,,db_ships
305781000,SUN BIRD            ,,db_ships
305794000,ZETAGAS             ,,db_ships
305796000,BBC REGALIA,,db_ships
305804000,MAI LEHMANN         ,,db_ships
305810000,WILSON DAGENHAM,,db_ships
305812000,CHALLENGER,,db_ships
305819000,WILSON JUPITER      ,,db_ships
305821000,HUMBER RUNNER       ,,db_ships
305836000,MILA                ,,db_ships
305843000,PABAL,,db_ships
305844000,ALLORA              ,,db_ships
305848000,ARISTO              ,,db_ships
305850000,SLOMAN HERA         ,,db_ships
305851000,SLOMAN HERAKLES     ,,db_ships
305853000,BBC CORAL           ,,db_ships
305856000,BBC MOONSTONE,,db_ships
305860000,BORKUM              ,,db_ships
305865000,BBC VESUVIUS        ,,db_ships
305885000,BBC XINGANG         ,,db_ships
305901000,NORDERNEY           ,,db_ships
305908000,BBC RUBY            ,,db_ships
305912000,KARESSA,,db_ships
305916000,RDJ WAALSTROOM,,db_ships
305918000,FAIRPLAY-23         ,,db_ships
305919000,BENABELL G          ,,db_ships
305922000,KAILEEN             ,,db_ships
305928000,FEHN CALYPSO,,db_ships
305929000,FEHN CAPE,,db_ships
305930000,CATANIA             ,,db_ships
305943000,GT CETUS,,db_ships
305955000,STINNES MISTRAL     ,,db_ships
305957000,SVEALAND            ,,db_ships
305961000,ANNA,,db_ships
305966000,PREGOL HAV,,db_ships
305967000,KREETE,,db_ships
305978000,MARBURG             ,,db_ships
305980000,PHANTOM             ,,db_ships
305992000,JULIETA             ,,db_ships
305994000,BF  PERCH,,db_ships
306009000,TRUSTEE             ,,db_ships
306069000,SEATRADER,,db_ships
306090000,OLA                 ,,db_ships
306114000,BLACK&WHITE,,db_ships
306132000,TRIUMPH             ,,db_ships
306147000,LIMA II,,db_ships
306212000,XI WANG MU          ,,db_ships
306218000,OXIN,,db_ships
306411210,MODALWAN 20123      ,,db_ships
306483000,HAEWENE BRIM,,db_ships
306781000,RASTAMARAN,,db_ships
306796000,BREIZ KLIPPER       ,,db_ships
306812000,MIGHTY SERVANT 1    ,,db_ships
307025000,NOBLE WALKER,,db_ships
307026000,WHITE CONDOR I      ,,db_ships
308017000,CARNIVAL SUNSHINE,,db_ships
308036000,FUGRO MERIDIAN,,db_ships
308094000,COMMODORE CLIPPER   ,,db_ships
308165000,ARCO DIJK,,db_ships
308192000,IMI,,db_ships
308218000,SWAMI               ,,db_ships
308271000,BONTRUP AMSTERDAM,,db_ships
308438000,ITALIA STREAM,,db_ships
308445000,AMADEA              ,,db_ships
308457000,DISNEY WONDER,,db_ships
308512000,HOOD ISLAND,,db_ships
308516000,DISNEY MAGIC        ,,db_ships
308539000,SHANNON FISHER,,db_ships
308652000,GAS HARALAMBOS      ,,db_ships
308654000,SEINE HIGHWAY,,db_ships
308665000,SOLWAY FISHER,,db_ships
308688000,EMERALD LEADER      ,,db_ships
308726000,PLATINUM RAY,,db_ships
308728000,SAIPEM 10000,,db_ships
308753000,ARCTIC P,,db_ships
308785000,BALMORAL,,db_ships
